purchase_id,customer_id,product_id,purchase_date,quantity,total_amount,payment_id,sales_channel
2708,563,21,2025-03-18,2,57.98,2708,In-store
2709,992,17,2025-04-25,4,8.8,2709,Online
2710,163,17,2025-04-21,1,2.2,2710,Online
2711,352,21,2025-04-28,2,57.98,2711,Online
2712,998,4,2025-05-07,4,48.32,2712,In-store
2713,526,19,2025-05-06,4,7.92,2713,In-store
2714,491,3,2025-04-01,2,24.92,2714,In-store
2715,454,13,2025-04-16,4,11.28,2715,In-store
2716,12,0,2025-03-29,3,29.04,2716,In-store
2717,410,16,2025-05-09,3,60.96,2717,Online
2718,96,23,2025-03-25,2,19.92,2718,Online
2719,420,9,2025-03-19,5,161.85,2719,Online
2720,117,8,2025-03-30,5,180.95,2720,Online
2721,376,11,2025-03-23,3,46.2,2721,Online
2722,914,21,2025-04-09,1,28.99,2722,In-store
2723,819,14,2025-05-16,5,97.8,2723,In-store
2724,833,8,2025-04-25,2,72.38,2724,Online
2725,872,10,2025-04-27,2,14.68,2725,Online
2726,854,3,2025-03-31,2,24.92,2726,In-store
2727,650,16,2025-04-11,1,20.32,2727,Online
2728,52,19,2025-04-28,2,3.96,2728,Online
2729,875,0,2025-05-07,5,48.4,2729,Online
2730,390,19,2025-04-26,3,5.94,2730,Online
2731,985,18,2025-04-13,1,9.46,2731,In-store
2732,605,14,2025-05-16,1,19.56,2732,Online
2733,97,21,2025-03-20,3,86.97,2733,In-store
2734,669,3,2025-04-16,3,37.38,2734,In-store
2735,194,17,2025-04-13,3,6.6,2735,Online
2736,497,3,2025-03-18,4,49.84,2736,In-store
2737,72,10,2025-03-23,3,22.02,2737,In-store
2738,199,24,2025-04-06,3,53.85,2738,Online
2739,548,16,2025-03-31,5,101.6,2739,Online
2740,344,12,2025-04-06,5,73.15,2740,In-store
2741,763,3,2025-03-19,3,37.38,2741,Online
2742,101,16,2025-04-17,1,20.32,2742,Online
2743,284,25,2025-03-30,3,51.0,2743,In-store
2744,154,17,2025-04-27,5,11.0,2744,Online
2745,85,5,2025-03-28,4,16.88,2745,In-store
2746,784,21,2025-04-06,5,144.95,2746,In-store
2747,161,13,2025-04-19,1,2.82,2747,In-store
2748,297,7,2025-04-10,4,102.44,2748,Online
2749,915,2,2025-03-21,1,31.1,2749,Online
2750,660,21,2025-05-10,2,57.98,2750,Online
2751,677,7,2025-05-15,1,25.61,2751,Online
2752,388,19,2025-03-24,5,9.9,2752,Online
2753,361,9,2025-04-21,3,97.11,2753,In-store
2754,268,5,2025-03-25,4,16.88,2754,In-store
2755,615,22,2025-04-25,1,16.62,2755,Online
2756,843,3,2025-04-15,2,24.92,2756,Online
2757,214,21,2025-05-08,3,86.97,2757,Online
2758,282,2,2025-05-12,5,155.5,2758,In-store
2759,135,15,2025-04-24,4,191.12,2759,Online
2760,560,0,2025-05-13,3,29.04,2760,Online
2761,819,2,2025-05-08,1,31.1,2761,In-store
2762,102,7,2025-05-15,2,51.22,2762,In-store
2763,7,4,2025-03-20,2,24.16,2763,Online
2764,516,23,2025-05-10,2,19.92,2764,Online
2765,826,9,2025-05-01,5,161.85,2765,In-store
2766,872,25,2025-03-21,4,68.0,2766,In-store
2767,377,4,2025-05-02,1,12.08,2767,Online
2768,102,6,2025-04-11,2,49.82,2768,Online
2769,570,12,2025-04-12,5,73.15,2769,In-store
2770,828,13,2025-04-23,2,5.64,2770,Online
2771,0,20,2025-04-30,3,92.19,2771,In-store
2772,680,9,2025-05-04,2,64.74,2772,In-store
2773,664,12,2025-03-20,5,73.15,2773,Online
2774,465,17,2025-05-07,4,8.8,2774,In-store
2775,787,11,2025-03-23,5,77.0,2775,In-store
2776,847,6,2025-05-12,3,74.73,2776,In-store
2777,325,7,2025-04-20,2,51.22,2777,In-store
2778,585,4,2025-05-17,4,48.32,2778,Online
2779,263,13,2025-05-09,2,5.64,2779,In-store
2780,693,16,2025-04-20,1,20.32,2780,Online
2781,404,10,2025-04-17,3,22.02,2781,Online
2782,244,9,2025-05-08,4,129.48,2782,Online
2783,563,6,2025-04-25,5,124.55,2783,Online
2784,83,23,2025-05-04,5,49.8,2784,In-store
2785,315,5,2025-05-05,2,8.44,2785,In-store
2786,818,17,2025-05-10,3,6.6,2786,In-store
2787,416,4,2025-05-03,5,60.4,2787,In-store
2788,39,16,2025-03-30,5,101.6,2788,In-store
2789,979,19,2025-04-30,3,5.94,2789,In-store
2790,505,25,2025-05-03,2,34.0,2790,Online
2791,401,14,2025-04-28,2,39.12,2791,Online
2792,484,24,2025-04-27,5,89.75,2792,In-store
2793,307,7,2025-05-12,3,76.83,2793,In-store
2794,343,17,2025-05-09,5,11.0,2794,In-store
2795,14,2,2025-05-16,5,155.5,2795,In-store
2796,790,1,2025-03-25,1,2.5,2796,In-store
2797,99,12,2025-04-08,4,58.52,2797,Online
2798,700,8,2025-04-25,5,180.95,2798,In-store
2799,633,23,2025-05-04,5,49.8,2799,In-store
2800,790,0,2025-05-07,1,9.68,2800,Online
2801,779,14,2025-04-21,3,58.68,2801,Online
2802,871,8,2025-04-18,4,144.76,2802,Online
2803,981,16,2025-05-06,1,20.32,2803,In-store
2804,404,11,2025-04-03,5,77.0,2804,In-store
2805,445,7,2025-04-02,3,76.83,2805,In-store
2806,713,21,2025-04-06,4,115.96,2806,Online
2807,143,24,2025-03-29,4,71.8,2807,In-store
2808,941,17,2025-03-21,2,4.4,2808,Online
2809,121,4,2025-04-24,2,24.16,2809,In-store
2810,634,21,2025-04-13,1,28.99,2810,Online
2811,641,8,2025-05-15,4,144.76,2811,In-store
2812,367,14,2025-03-28,5,97.8,2812,In-store
2813,252,0,2025-03-31,1,9.68,2813,In-store
2814,404,20,2025-05-02,3,92.19,2814,Online
2815,856,20,2025-04-13,5,153.65,2815,In-store
2816,766,14,2025-04-13,2,39.12,2816,In-store
2817,958,17,2025-04-27,1,2.2,2817,In-store
2818,756,19,2025-05-02,2,3.96,2818,In-store
2819,890,18,2025-05-11,4,37.84,2819,In-store
2820,736,7,2025-05-17,3,76.83,2820,Online
2821,405,21,2025-03-24,3,86.97,2821,Online
2822,355,20,2025-05-13,4,122.92,2822,In-store
2823,537,22,2025-05-07,1,16.62,2823,In-store
2824,563,11,2025-04-15,4,61.6,2824,In-store
2825,705,18,2025-04-13,5,47.3,2825,Online
2826,824,21,2025-03-27,3,86.97,2826,Online
2827,496,0,2025-05-05,1,9.68,2827,In-store
2828,647,16,2025-04-12,2,40.64,2828,In-store
2829,960,7,2025-03-27,4,102.44,2829,In-store
2830,241,10,2025-04-01,3,22.02,2830,In-store
2831,106,18,2025-04-25,4,37.84,2831,Online
2832,858,16,2025-04-22,3,60.96,2832,Online
2833,815,12,2025-05-12,2,29.26,2833,In-store
2834,444,1,2025-04-09,1,2.5,2834,In-store
2835,155,4,2025-04-24,1,12.08,2835,In-store
2836,678,10,2025-03-23,4,29.36,2836,Online
2837,798,1,2025-03-28,2,5.0,2837,Online
2838,677,24,2025-04-23,5,89.75,2838,In-store
2839,97,7,2025-04-15,4,102.44,2839,In-store
2840,644,4,2025-03-20,2,24.16,2840,Online
2841,624,5,2025-03-22,3,12.66,2841,Online
2842,502,11,2025-04-07,2,30.8,2842,Online
2843,367,6,2025-04-07,3,74.73,2843,Online
2844,322,21,2025-05-14,2,57.98,2844,In-store
2845,421,14,2025-05-17,1,19.56,2845,In-store
2846,627,10,2025-04-06,4,29.36,2846,Online
2847,713,20,2025-04-29,5,153.65,2847,In-store
2848,121,18,2025-04-16,4,37.84,2848,Online
2849,0,21,2025-04-02,5,144.95,2849,In-store
2850,96,15,2025-04-16,1,47.78,2850,In-store
2851,23,13,2025-04-18,1,2.82,2851,Online
2852,478,13,2025-05-05,2,5.64,2852,Online
2853,789,13,2025-04-08,2,5.64,2853,In-store
2854,831,22,2025-05-09,1,16.62,2854,In-store
2855,50,15,2025-05-06,4,191.12,2855,Online
2856,35,2,2025-05-17,4,124.4,2856,Online
2857,79,15,2025-04-11,2,95.56,2857,Online
2858,615,2,2025-04-26,5,155.5,2858,In-store
2859,370,7,2025-04-03,2,51.22,2859,In-store
2860,983,11,2025-03-24,2,30.8,2860,Online
2861,132,20,2025-04-03,4,122.92,2861,Online
2862,758,16,2025-05-02,4,81.28,2862,In-store
2863,583,17,2025-04-07,5,11.0,2863,In-store
2864,30,13,2025-04-08,1,2.82,2864,Online
2865,271,6,2025-04-28,4,99.64,2865,In-store
2866,940,18,2025-05-14,5,47.3,2866,In-store
2867,153,17,2025-03-23,2,4.4,2867,Online
2868,350,1,2025-03-21,2,5.0,2868,In-store
2869,331,10,2025-05-11,1,7.34,2869,In-store
2870,661,12,2025-05-11,1,14.63,2870,Online
2871,731,21,2025-05-08,3,86.97,2871,Online
2872,38,18,2025-05-14,4,37.84,2872,In-store
2873,957,23,2025-03-19,2,19.92,2873,Online
2874,464,15,2025-05-17,2,95.56,2874,In-store
2875,194,5,2025-04-11,2,8.44,2875,Online
2876,877,3,2025-04-02,1,12.46,2876,Online
2877,836,2,2025-04-26,1,31.1,2877,Online
2878,102,15,2025-03-19,2,95.56,2878,Online
2879,771,9,2025-03-25,1,32.37,2879,Online
2880,742,0,2025-03-18,3,29.04,2880,In-store
2881,268,25,2025-04-17,2,34.0,2881,In-store
2882,412,5,2025-05-09,2,8.44,2882,Online
2883,439,18,2025-05-10,2,18.92,2883,Online
2884,478,14,2025-05-01,4,78.24,2884,In-store
2885,688,11,2025-03-24,2,30.8,2885,Online
2886,488,12,2025-03-30,5,73.15,2886,Online
2887,910,17,2025-04-22,1,2.2,2887,Online
2888,397,21,2025-04-05,2,57.98,2888,Online
2889,958,18,2025-04-13,2,18.92,2889,In-store
2890,395,4,2025-04-14,4,48.32,2890,Online
2891,119,3,2025-05-10,3,37.38,2891,Online
2892,178,9,2025-04-05,5,161.85,2892,In-store
2893,107,2,2025-04-04,5,155.5,2893,Online
2894,147,20,2025-03-26,4,122.92,2894,In-store
2895,267,2,2025-04-03,1,31.1,2895,In-store
2896,197,3,2025-05-14,2,24.92,2896,Online
2897,390,3,2025-04-15,5,62.3,2897,In-store
2898,721,4,2025-03-20,2,24.16,2898,In-store
2899,461,23,2025-04-20,3,29.88,2899,In-store
2900,302,14,2025-04-15,3,58.68,2900,In-store
2901,194,11,2025-04-25,3,46.2,2901,In-store
2902,468,15,2025-05-16,1,47.78,2902,In-store
2903,695,15,2025-04-23,3,143.34,2903,In-store
2904,370,25,2025-05-16,5,85.0,2904,Online
2905,576,12,2025-05-08,5,73.15,2905,In-store
2906,916,11,2025-04-27,4,61.6,2906,In-store
2907,403,8,2025-04-06,3,108.57,2907,Online
2908,805,18,2025-04-15,1,9.46,2908,In-store
2909,38,11,2025-03-31,1,15.4,2909,In-store
2910,840,24,2025-05-10,3,53.85,2910,In-store
2911,851,1,2025-03-29,1,2.5,2911,Online
2912,301,7,2025-03-18,4,102.44,2912,In-store
2913,454,17,2025-05-03,5,11.0,2913,Online
2914,723,17,2025-04-30,2,4.4,2914,Online
2915,137,17,2025-04-11,5,11.0,2915,In-store
2916,616,6,2025-03-24,5,124.55,2916,Online
2917,875,20,2025-04-02,5,153.65,2917,Online
2918,699,22,2025-04-05,2,33.24,2918,In-store
2919,952,20,2025-04-30,3,92.19,2919,Online
2920,912,9,2025-05-14,1,32.37,2920,In-store
2921,693,18,2025-04-02,1,9.46,2921,In-store
2922,138,5,2025-04-08,3,12.66,2922,In-store
2923,671,0,2025-05-11,4,38.72,2923,Online
2924,943,4,2025-04-12,1,12.08,2924,In-store
2925,519,14,2025-04-26,4,78.24,2925,In-store
2926,78,5,2025-04-23,3,12.66,2926,In-store
2927,881,4,2025-04-07,2,24.16,2927,In-store
2928,294,2,2025-04-13,1,31.1,2928,Online
2929,150,25,2025-03-24,2,34.0,2929,In-store
2930,507,16,2025-04-01,5,101.6,2930,In-store
2931,276,23,2025-05-08,4,39.84,2931,Online
2932,292,2,2025-05-14,1,31.1,2932,Online
2933,201,23,2025-04-01,4,39.84,2933,Online
2934,773,20,2025-04-12,3,92.19,2934,Online
2935,0,25,2025-04-29,1,17.0,2935,In-store
2936,870,4,2025-04-15,2,24.16,2936,In-store
2937,634,11,2025-05-11,3,46.2,2937,In-store
2938,915,15,2025-04-11,3,143.34,2938,Online
2939,822,13,2025-05-12,2,5.64,2939,Online
2940,111,19,2025-03-20,3,5.94,2940,In-store
2941,438,24,2025-05-13,3,53.85,2941,Online
2942,193,23,2025-04-21,3,29.88,2942,In-store
2943,401,12,2025-04-07,5,73.15,2943,In-store
2944,515,5,2025-05-09,2,8.44,2944,In-store
2945,780,16,2025-05-02,2,40.64,2945,Online
2946,897,8,2025-04-27,4,144.76,2946,Online
2947,525,8,2025-05-04,4,144.76,2947,In-store
2948,704,18,2025-04-01,2,18.92,2948,Online
2949,986,3,2025-04-11,4,49.84,2949,In-store
2950,376,23,2025-04-22,2,19.92,2950,In-store
2951,965,19,2025-04-26,5,9.9,2951,In-store
2952,140,0,2025-03-23,5,48.4,2952,In-store
2953,316,13,2025-05-10,2,5.64,2953,In-store
2954,580,6,2025-05-04,5,124.55,2954,In-store
2955,422,7,2025-04-06,4,102.44,2955,In-store
2956,213,23,2025-05-15,2,19.92,2956,Online
2957,202,13,2025-03-18,3,8.46,2957,In-store
2958,885,9,2025-03-29,5,161.85,2958,In-store
2959,110,19,2025-03-21,3,5.94,2959,Online
2960,334,7,2025-03-20,4,102.44,2960,In-store
2961,864,16,2025-04-26,3,60.96,2961,In-store
2962,239,22,2025-05-11,4,66.48,2962,Online
2963,579,1,2025-04-23,5,12.5,2963,In-store
2964,936,3,2025-05-09,2,24.92,2964,Online
2965,815,22,2025-05-07,2,33.24,2965,In-store
2966,757,6,2025-05-02,1,24.91,2966,In-store
2967,647,7,2025-04-01,1,25.61,2967,Online
2968,570,4,2025-05-01,5,60.4,2968,In-store
2969,128,22,2025-04-27,3,49.86,2969,Online
2970,838,10,2025-04-24,2,14.68,2970,Online
2971,342,5,2025-05-04,5,21.1,2971,In-store
2972,288,22,2025-03-28,3,49.86,2972,In-store
2973,556,11,2025-04-10,3,46.2,2973,Online
2974,658,9,2025-04-21,5,161.85,2974,In-store
2975,854,10,2025-03-30,4,29.36,2975,In-store
2976,189,14,2025-03-18,1,19.56,2976,Online
2977,616,10,2025-04-02,2,14.68,2977,Online
2978,887,15,2025-04-11,4,191.12,2978,Online
2979,865,16,2025-03-23,5,101.6,2979,Online
2980,932,0,2025-05-14,3,29.04,2980,In-store
2981,8,5,2025-05-03,5,21.1,2981,In-store
2982,754,6,2025-03-24,2,49.82,2982,In-store
2983,282,4,2025-05-10,4,48.32,2983,Online
2984,932,13,2025-05-16,4,11.28,2984,In-store
2985,928,18,2025-05-03,1,9.46,2985,Online
2986,163,12,2025-04-22,4,58.52,2986,In-store
2987,198,11,2025-05-07,2,30.8,2987,In-store
2988,342,3,2025-03-18,5,62.3,2988,Online
2989,556,10,2025-05-05,5,36.7,2989,Online
2990,548,3,2025-04-07,4,49.84,2990,Online
2991,546,1,2025-05-01,3,7.5,2991,In-store
2992,418,17,2025-05-16,4,8.8,2992,In-store
2993,568,21,2025-03-21,4,115.96,2993,Online
2994,571,24,2025-03-24,1,17.95,2994,In-store
2995,600,24,2025-05-06,2,35.9,2995,In-store
2996,584,16,2025-04-03,3,60.96,2996,Online
2997,12,8,2025-04-21,4,144.76,2997,In-store
2998,542,8,2025-05-11,2,72.38,2998,In-store
2999,491,19,2025-04-25,5,9.9,2999,Online
