payment_id,payment_date,payment_time,amount,payment_method,card_type,issuer_country,payment_channel,avs_response,cvv_response,three_ds_response,auth_response,merchant_name
965,2025-05-01,12:00:47,49.84,Mobile Money,Debit,UK,POS,Y,N,N,Declined,Merchant_22
966,2025-05-03,12:00:47,43.89,Card,Debit,US,Web,N,M,N,Declined,Merchant_10
967,2025-04-19,12:00:47,95.56,Card,Credit,NG,Web,Y,N,Y,Approved,Merchant_30
968,2025-03-26,12:00:47,38.72,Mobile Money,Credit,US,Mobile App,Y,M,N,Approved,Merchant_48
969,2025-03-29,12:00:47,5.94,Mobile Money,Debit,US,Web,Y,M,Y,Approved,Merchant_13
970,2025-04-17,12:00:47,153.65,Card,Credit,UK,Web,N,N,Y,Approved,Merchant_4
971,2025-04-11,12:00:47,97.8,Card,Debit,US,Web,U,N,N,Approved,Merchant_12
972,2025-03-21,12:00:47,4.4,Card,Debit,UK,Mobile App,Y,N,Y,Approved,Merchant_35
973,2025-04-16,12:00:47,49.86,Mobile Money,Debit,UK,Web,U,N,Y,Declined,Merchant_23
974,2025-04-11,12:00:47,7.34,Mobile Money,Credit,US,Mobile App,U,N,Y,Declined,Merchant_28
975,2025-03-29,12:00:47,144.76,Card,Credit,NG,Web,Y,N,Y,Approved,Merchant_50
976,2025-04-17,12:00:47,8.44,Cash,Debit,US,POS,U,N,Y,Approved,Merchant_24
977,2025-04-30,12:00:47,47.78,Mobile Money,Debit,NG,Web,Y,N,N,Approved,Merchant_11
978,2025-03-28,12:00:47,49.8,Mobile Money,Credit,NG,Web,N,N,Y,Declined,Merchant_31
979,2025-05-08,12:00:47,51.0,Mobile Money,Debit,UK,Web,Y,M,N,Approved,Merchant_39
980,2025-05-02,12:00:47,155.5,Cash,Credit,US,Mobile App,Y,M,Y,Declined,Merchant_17
981,2025-05-07,12:00:47,76.83,Mobile Money,Debit,US,Mobile App,N,N,Y,Declined,Merchant_47
982,2025-03-24,12:00:47,24.16,Card,Credit,US,Web,N,N,N,Declined,Merchant_49
983,2025-04-06,12:00:47,9.46,Card,Credit,NG,Web,U,N,N,Approved,Merchant_28
984,2025-04-05,12:00:47,33.24,Mobile Money,Credit,NG,Web,Y,M,N,Declined,Merchant_34
985,2025-03-30,12:00:47,78.24,Mobile Money,Debit,UK,Web,N,N,Y,Approved,Merchant_34
986,2025-04-11,12:00:47,29.36,Mobile Money,Debit,US,Web,U,N,Y,Approved,Merchant_37
987,2025-04-10,12:00:47,62.3,Cash,Credit,UK,POS,N,N,N,Declined,Merchant_44
988,2025-04-08,12:00:47,81.28,Card,Credit,NG,POS,Y,M,N,Declined,Merchant_42
989,2025-04-14,12:00:47,51.22,Card,Credit,NG,Web,N,M,Y,Declined,Merchant_13
990,2025-04-05,12:00:47,25.61,Cash,Credit,NG,POS,U,N,Y,Declined,Merchant_33
991,2025-03-27,12:00:47,22.02,Mobile Money,Debit,US,Web,Y,N,N,Approved,Merchant_24
992,2025-05-08,12:00:47,60.96,Card,Credit,NG,Mobile App,Y,N,N,Approved,Merchant_19
993,2025-04-21,12:00:47,36.19,Mobile Money,Credit,US,Web,N,N,N,Declined,Merchant_30
994,2025-03-22,12:00:47,5.94,Card,Credit,UK,POS,U,N,N,Approved,Merchant_32
995,2025-05-01,12:00:47,28.38,Mobile Money,Debit,UK,Web,N,N,N,Declined,Merchant_13
996,2025-04-29,12:00:47,72.38,Card,Credit,NG,Mobile App,Y,M,N,Approved,Merchant_47
997,2025-05-17,12:00:47,25.61,Cash,Debit,UK,POS,Y,N,N,Approved,Merchant_1
998,2025-04-28,12:00:47,97.8,Mobile Money,Debit,UK,POS,Y,M,N,Declined,Merchant_36
999,2025-03-27,12:00:47,124.55,Card,Debit,UK,Mobile App,U,M,Y,Declined,Merchant_39
1000,2025-05-07,12:00:47,153.65,Mobile Money,Debit,UK,Web,U,M,N,Declined,Merchant_16
1001,2025-04-30,12:00:47,20.32,Card,Credit,US,Web,U,N,Y,Approved,Merchant_30
1002,2025-05-04,12:00:47,8.46,Mobile Money,Credit,UK,Web,N,N,N,Declined,Merchant_20
1003,2025-04-08,12:00:47,48.32,Card,Credit,NG,Mobile App,Y,M,Y,Declined,Merchant_49
1004,2025-03-19,12:00:47,153.65,Card,Debit,US,Mobile App,U,N,N,Declined,Merchant_6
1005,2025-04-30,12:00:47,129.48,Cash,Credit,US,Mobile App,Y,N,N,Declined,Merchant_43
1006,2025-03-27,12:00:47,21.1,Mobile Money,Debit,NG,Web,N,N,Y,Approved,Merchant_27
1007,2025-05-12,12:00:47,9.96,Card,Credit,NG,Mobile App,U,N,N,Approved,Merchant_39
1008,2025-04-06,12:00:47,60.4,Mobile Money,Credit,NG,Web,Y,M,N,Declined,Merchant_16
1009,2025-03-25,12:00:47,24.16,Card,Debit,NG,Web,U,N,N,Declined,Merchant_23
1010,2025-04-12,12:00:47,128.05,Card,Credit,US,Web,Y,M,N,Approved,Merchant_41
1011,2025-04-20,12:00:47,32.37,Card,Credit,NG,POS,Y,M,N,Approved,Merchant_28
1012,2025-03-23,12:00:47,2.2,Card,Debit,US,POS,U,M,Y,Approved,Merchant_36
1013,2025-04-03,12:00:47,32.37,Cash,Credit,US,POS,U,N,N,Declined,Merchant_33
1014,2025-05-17,12:00:47,30.73,Mobile Money,Debit,UK,POS,U,N,Y,Approved,Merchant_25
1015,2025-05-02,12:00:47,19.92,Card,Credit,NG,Web,N,N,Y,Approved,Merchant_49
1016,2025-05-17,12:00:47,97.11,Mobile Money,Debit,NG,Web,U,N,N,Declined,Merchant_25
1017,2025-04-03,12:00:47,48.32,Mobile Money,Debit,UK,Mobile App,N,M,Y,Approved,Merchant_4
1018,2025-04-21,12:00:47,14.63,Card,Debit,NG,Mobile App,N,M,N,Declined,Merchant_3
1019,2025-04-04,12:00:47,14.63,Cash,Credit,NG,Mobile App,N,N,Y,Approved,Merchant_1
1020,2025-04-12,12:00:47,30.8,Card,Credit,NG,Web,U,N,N,Declined,Merchant_50
1021,2025-03-30,12:00:47,99.64,Card,Credit,UK,Web,U,N,Y,Declined,Merchant_27
1022,2025-05-01,12:00:47,83.1,Card,Debit,NG,Mobile App,Y,M,N,Declined,Merchant_18
1023,2025-05-03,12:00:47,238.9,Card,Debit,UK,Mobile App,Y,N,N,Approved,Merchant_18
1024,2025-05-02,12:00:47,2.82,Mobile Money,Debit,UK,Web,U,M,N,Declined,Merchant_3
1025,2025-03-27,12:00:47,24.16,Mobile Money,Debit,NG,Mobile App,U,M,N,Declined,Merchant_17
1026,2025-03-19,12:00:47,24.92,Card,Debit,NG,Web,U,M,Y,Approved,Merchant_47
1027,2025-05-01,12:00:47,122.92,Card,Credit,UK,Web,U,M,Y,Declined,Merchant_39
1028,2025-05-05,12:00:47,7.34,Mobile Money,Debit,UK,Mobile App,N,N,N,Declined,Merchant_1
1029,2025-04-28,12:00:47,5.64,Mobile Money,Debit,NG,Web,U,M,Y,Declined,Merchant_41
1030,2025-05-09,12:00:47,49.8,Card,Debit,US,Mobile App,U,M,Y,Declined,Merchant_13
1031,2025-05-13,12:00:47,57.98,Mobile Money,Credit,NG,Mobile App,N,N,N,Declined,Merchant_12
1032,2025-04-30,12:00:47,161.85,Mobile Money,Credit,US,Web,Y,M,Y,Approved,Merchant_13
1033,2025-04-15,12:00:47,4.4,Mobile Money,Credit,UK,Mobile App,Y,N,N,Approved,Merchant_20
1034,2025-04-25,12:00:47,17.95,Mobile Money,Credit,UK,POS,U,M,Y,Approved,Merchant_41
1035,2025-03-30,12:00:47,122.92,Cash,Debit,NG,Mobile App,U,M,Y,Declined,Merchant_50
1036,2025-05-14,12:00:47,28.38,Card,Debit,UK,POS,U,M,Y,Declined,Merchant_38
1037,2025-03-23,12:00:47,9.68,Mobile Money,Credit,US,Web,U,N,N,Approved,Merchant_42
1038,2025-03-28,12:00:47,39.84,Card,Credit,NG,Web,U,M,Y,Declined,Merchant_18
1039,2025-04-21,12:00:47,19.56,Mobile Money,Credit,NG,Web,N,N,Y,Declined,Merchant_41
1040,2025-03-19,12:00:47,11.28,Mobile Money,Credit,NG,POS,U,M,Y,Approved,Merchant_19
1041,2025-05-03,12:00:47,24.92,Mobile Money,Credit,US,Web,N,M,Y,Declined,Merchant_22
1042,2025-03-30,12:00:47,89.75,Card,Credit,NG,Web,N,N,N,Declined,Merchant_24
1043,2025-04-26,12:00:47,99.64,Card,Debit,NG,Web,U,N,N,Declined,Merchant_41
1044,2025-04-07,12:00:47,19.36,Cash,Credit,US,POS,Y,M,N,Approved,Merchant_16
1045,2025-05-16,12:00:47,5.0,Cash,Debit,US,POS,N,M,Y,Declined,Merchant_14
1046,2025-05-06,12:00:47,25.61,Card,Debit,NG,POS,U,N,Y,Approved,Merchant_41
1047,2025-05-16,12:00:47,47.3,Card,Credit,UK,Web,Y,M,N,Approved,Merchant_18
1048,2025-04-09,12:00:47,7.34,Mobile Money,Credit,US,Mobile App,N,M,N,Declined,Merchant_7
1049,2025-03-25,12:00:47,49.86,Card,Credit,UK,Web,N,N,Y,Declined,Merchant_41
1050,2025-04-23,12:00:47,78.24,Card,Credit,US,Mobile App,N,M,Y,Declined,Merchant_50
1051,2025-05-10,12:00:47,19.56,Cash,Debit,NG,Mobile App,N,N,N,Declined,Merchant_45
1052,2025-05-09,12:00:47,191.12,Card,Credit,NG,Web,N,N,Y,Declined,Merchant_19
1053,2025-03-21,12:00:47,95.56,Card,Debit,US,Web,U,N,Y,Declined,Merchant_26
1054,2025-05-15,12:00:47,11.28,Card,Credit,UK,Web,U,M,N,Declined,Merchant_20
1055,2025-04-10,12:00:47,62.3,Mobile Money,Credit,US,Web,Y,N,N,Declined,Merchant_4
1056,2025-04-09,12:00:47,153.65,Mobile Money,Credit,NG,Web,Y,N,Y,Declined,Merchant_37
1057,2025-04-19,12:00:47,128.05,Card,Debit,UK,Mobile App,N,M,Y,Approved,Merchant_29
1058,2025-04-10,12:00:47,8.44,Mobile Money,Credit,NG,Web,U,N,N,Approved,Merchant_11
1059,2025-04-09,12:00:47,58.68,Mobile Money,Credit,UK,Web,Y,N,Y,Declined,Merchant_9
1060,2025-05-02,12:00:47,62.3,Card,Credit,UK,Mobile App,U,N,Y,Approved,Merchant_20
1061,2025-04-06,12:00:47,2.82,Card,Credit,US,Web,Y,M,N,Declined,Merchant_42
1062,2025-04-20,12:00:47,36.7,Cash,Credit,UK,POS,U,N,N,Declined,Merchant_23
1063,2025-05-08,12:00:47,48.4,Mobile Money,Debit,NG,Web,N,N,Y,Approved,Merchant_15
1064,2025-03-23,12:00:47,144.95,Mobile Money,Credit,US,Web,N,N,Y,Declined,Merchant_50
1065,2025-04-21,12:00:47,39.12,Mobile Money,Debit,UK,Mobile App,N,M,N,Declined,Merchant_6
1066,2025-04-21,12:00:47,2.5,Mobile Money,Debit,NG,Mobile App,U,N,N,Declined,Merchant_43
1067,2025-05-11,12:00:47,97.8,Cash,Debit,NG,POS,N,M,Y,Declined,Merchant_44
1068,2025-05-02,12:00:47,14.1,Card,Debit,UK,Web,U,M,N,Declined,Merchant_45
1069,2025-04-05,12:00:47,5.64,Mobile Money,Debit,NG,POS,Y,M,Y,Approved,Merchant_17
1070,2025-04-02,12:00:47,2.5,Mobile Money,Debit,UK,Web,N,M,Y,Declined,Merchant_8
1071,2025-04-17,12:00:47,62.2,Cash,Debit,US,Mobile App,U,N,N,Approved,Merchant_39
1072,2025-04-27,12:00:47,24.16,Mobile Money,Credit,NG,Web,N,N,Y,Declined,Merchant_27
1073,2025-04-22,12:00:47,15.4,Card,Credit,UK,Web,N,N,Y,Declined,Merchant_9
1074,2025-04-17,12:00:47,81.28,Cash,Credit,UK,Mobile App,U,N,N,Declined,Merchant_35
1075,2025-03-20,12:00:47,77.0,Card,Debit,NG,POS,N,M,Y,Approved,Merchant_30
1076,2025-04-22,12:00:47,37.38,Card,Debit,US,Web,Y,N,N,Declined,Merchant_27
1077,2025-05-01,12:00:47,11.0,Mobile Money,Credit,NG,Web,Y,M,N,Declined,Merchant_18
1078,2025-05-01,12:00:47,17.95,Mobile Money,Debit,NG,Mobile App,Y,N,Y,Approved,Merchant_31
1079,2025-04-15,12:00:47,49.82,Mobile Money,Credit,US,Web,N,M,Y,Declined,Merchant_28
1080,2025-04-13,12:00:47,97.8,Card,Credit,US,Web,U,M,Y,Approved,Merchant_49
1081,2025-04-14,12:00:47,47.3,Mobile Money,Debit,US,POS,U,N,N,Declined,Merchant_8
1082,2025-04-06,12:00:47,7.5,Card,Debit,UK,Web,U,N,Y,Declined,Merchant_16
1083,2025-04-18,12:00:47,30.73,Cash,Credit,NG,Mobile App,U,M,N,Declined,Merchant_13
1084,2025-04-07,12:00:47,31.1,Card,Debit,UK,POS,N,N,Y,Declined,Merchant_16
1085,2025-04-14,12:00:47,129.48,Mobile Money,Credit,UK,Web,U,N,N,Approved,Merchant_46
1086,2025-04-22,12:00:47,5.64,Mobile Money,Credit,NG,Web,U,M,Y,Approved,Merchant_41
1087,2025-03-25,12:00:47,6.6,Cash,Debit,US,Mobile App,Y,M,N,Declined,Merchant_48
1088,2025-03-24,12:00:47,6.6,Mobile Money,Credit,NG,Web,U,N,Y,Approved,Merchant_31
1089,2025-04-02,12:00:47,49.8,Card,Debit,UK,Web,Y,M,Y,Declined,Merchant_2
1090,2025-04-22,12:00:47,16.62,Card,Debit,US,Mobile App,U,M,Y,Declined,Merchant_22
1091,2025-04-05,12:00:47,5.94,Mobile Money,Credit,UK,Web,N,N,N,Declined,Merchant_47
1092,2025-04-25,12:00:47,92.19,Card,Debit,US,Web,Y,M,Y,Declined,Merchant_28
1093,2025-04-01,12:00:47,95.56,Cash,Credit,NG,Mobile App,Y,N,Y,Declined,Merchant_15
1094,2025-04-13,12:00:47,1.98,Mobile Money,Debit,UK,Mobile App,Y,N,Y,Declined,Merchant_42
1095,2025-04-16,12:00:47,29.26,Card,Credit,UK,POS,N,N,N,Declined,Merchant_18
1096,2025-04-24,12:00:47,9.96,Mobile Money,Debit,NG,Web,U,N,N,Declined,Merchant_36
1097,2025-04-29,12:00:47,115.96,Card,Credit,NG,Web,Y,M,N,Approved,Merchant_38
1098,2025-05-15,12:00:47,36.24,Card,Credit,UK,Web,U,N,N,Declined,Merchant_1
1099,2025-03-26,12:00:47,81.28,Card,Debit,US,POS,Y,M,Y,Approved,Merchant_42
1100,2025-04-19,12:00:47,14.1,Cash,Credit,US,Mobile App,Y,M,Y,Declined,Merchant_38
1101,2025-05-10,12:00:47,8.8,Card,Credit,US,Web,N,M,Y,Declined,Merchant_2
1102,2025-04-12,12:00:47,5.0,Mobile Money,Credit,US,Mobile App,U,M,N,Declined,Merchant_9
1103,2025-04-01,12:00:47,18.92,Mobile Money,Debit,NG,Web,N,N,Y,Declined,Merchant_43
1104,2025-03-30,12:00:47,9.46,Cash,Debit,NG,Mobile App,N,N,N,Declined,Merchant_22
1105,2025-04-14,12:00:47,12.5,Cash,Debit,US,POS,N,M,N,Declined,Merchant_31
1106,2025-05-10,12:00:47,47.78,Mobile Money,Credit,NG,Web,N,N,Y,Approved,Merchant_49
1107,2025-05-13,12:00:47,62.2,Card,Credit,NG,Web,U,M,N,Declined,Merchant_46
1108,2025-04-09,12:00:47,49.84,Mobile Money,Credit,NG,POS,U,M,Y,Approved,Merchant_4
1109,2025-04-03,12:00:47,14.68,Card,Debit,UK,Web,N,M,N,Declined,Merchant_35
1110,2025-05-01,12:00:47,47.3,Cash,Debit,US,POS,U,N,N,Approved,Merchant_10
1111,2025-03-19,12:00:47,71.8,Mobile Money,Credit,UK,POS,U,M,Y,Declined,Merchant_45
1112,2025-04-16,12:00:47,115.96,Mobile Money,Debit,NG,Web,N,N,N,Approved,Merchant_12
1113,2025-04-22,12:00:47,14.63,Card,Debit,UK,Web,Y,N,N,Approved,Merchant_45
1114,2025-04-28,12:00:47,12.5,Mobile Money,Credit,UK,Web,N,M,Y,Declined,Merchant_34
1115,2025-04-19,12:00:47,28.38,Mobile Money,Credit,US,Mobile App,U,M,N,Declined,Merchant_4
1116,2025-05-04,12:00:47,129.48,Card,Debit,UK,Web,N,N,N,Declined,Merchant_7
1117,2025-03-24,12:00:47,62.3,Card,Credit,US,Mobile App,N,M,Y,Declined,Merchant_2
1118,2025-04-08,12:00:47,129.48,Mobile Money,Credit,US,Web,Y,M,N,Declined,Merchant_14
1119,2025-04-13,12:00:47,14.68,Card,Debit,UK,Web,Y,N,Y,Declined,Merchant_17
1120,2025-04-03,12:00:47,37.84,Cash,Debit,UK,POS,N,N,Y,Approved,Merchant_33
1121,2025-05-03,12:00:47,3.96,Card,Debit,NG,Web,Y,N,Y,Approved,Merchant_29
1122,2025-04-06,12:00:47,16.62,Card,Debit,NG,Web,N,N,Y,Approved,Merchant_3
1123,2025-04-04,12:00:47,37.84,Mobile Money,Credit,US,Web,N,M,Y,Declined,Merchant_8
1124,2025-03-24,12:00:47,47.3,Mobile Money,Debit,NG,Web,N,M,N,Declined,Merchant_9
1125,2025-04-29,12:00:47,19.56,Card,Credit,US,Web,N,N,N,Approved,Merchant_30
1126,2025-04-29,12:00:47,60.96,Card,Debit,NG,Web,Y,M,Y,Declined,Merchant_40
1127,2025-05-05,12:00:47,99.64,Mobile Money,Credit,NG,Web,N,N,N,Approved,Merchant_45
1128,2025-04-23,12:00:47,144.76,Cash,Debit,US,POS,Y,N,N,Declined,Merchant_14
1129,2025-03-25,12:00:47,7.5,Cash,Debit,UK,POS,Y,N,N,Approved,Merchant_26
1130,2025-03-22,12:00:47,89.75,Card,Debit,UK,Mobile App,Y,M,N,Approved,Merchant_50
1131,2025-03-24,12:00:47,40.64,Mobile Money,Debit,NG,Web,Y,N,Y,Approved,Merchant_9
1132,2025-04-01,12:00:47,19.56,Mobile Money,Debit,NG,Mobile App,N,M,Y,Declined,Merchant_34
1133,2025-04-28,12:00:47,40.64,Mobile Money,Credit,UK,Web,N,N,N,Declined,Merchant_10
1134,2025-04-05,12:00:47,2.2,Cash,Debit,US,POS,N,M,N,Declined,Merchant_28
1135,2025-04-14,12:00:47,71.8,Card,Credit,NG,Mobile App,U,N,N,Declined,Merchant_2
1136,2025-03-30,12:00:47,37.38,Cash,Credit,NG,POS,N,N,N,Approved,Merchant_16
1137,2025-03-28,12:00:47,99.64,Card,Credit,NG,POS,U,N,Y,Approved,Merchant_42
1138,2025-05-10,12:00:47,2.82,Mobile Money,Credit,NG,Web,Y,M,N,Declined,Merchant_3
1139,2025-04-04,12:00:47,43.89,Card,Credit,UK,POS,Y,N,Y,Approved,Merchant_16
1140,2025-03-21,12:00:47,15.4,Mobile Money,Debit,NG,Web,N,N,N,Approved,Merchant_33
1141,2025-04-17,12:00:47,49.82,Mobile Money,Debit,UK,Web,U,N,Y,Declined,Merchant_49
1142,2025-04-10,12:00:47,18.92,Card,Credit,US,Web,N,N,Y,Approved,Merchant_45
1143,2025-04-10,12:00:47,128.05,Mobile Money,Credit,US,Mobile App,U,M,Y,Approved,Merchant_49
1144,2025-05-15,12:00:47,78.24,Card,Credit,US,Web,Y,M,N,Approved,Merchant_4
1145,2025-05-13,12:00:47,30.73,Card,Debit,NG,POS,Y,N,Y,Approved,Merchant_31
1146,2025-03-20,12:00:47,5.94,Card,Debit,US,Mobile App,Y,M,N,Declined,Merchant_33
1147,2025-04-08,12:00:47,14.1,Mobile Money,Credit,NG,Mobile App,N,N,Y,Approved,Merchant_19
1148,2025-04-10,12:00:47,9.96,Card,Debit,US,Mobile App,Y,M,Y,Approved,Merchant_13
1149,2025-04-15,12:00:47,29.36,Card,Credit,US,Web,N,N,N,Approved,Merchant_14
1150,2025-03-21,12:00:47,38.72,Card,Debit,UK,Mobile App,U,N,N,Approved,Merchant_32
1151,2025-04-19,12:00:47,19.92,Cash,Credit,UK,Mobile App,Y,M,Y,Approved,Merchant_22
1152,2025-04-23,12:00:47,60.4,Cash,Credit,NG,POS,Y,N,Y,Declined,Merchant_49
1153,2025-04-22,12:00:47,24.16,Mobile Money,Credit,NG,Mobile App,U,N,N,Declined,Merchant_1
1154,2025-05-16,12:00:47,115.96,Cash,Debit,US,Mobile App,N,N,Y,Declined,Merchant_11
1155,2025-04-16,12:00:47,129.48,Mobile Money,Credit,UK,POS,N,M,N,Approved,Merchant_30
1156,2025-05-07,12:00:47,14.68,Cash,Debit,UK,Mobile App,N,N,Y,Approved,Merchant_43
1157,2025-04-12,12:00:47,68.0,Card,Debit,US,POS,Y,M,Y,Declined,Merchant_43
1158,2025-04-10,12:00:47,60.4,Mobile Money,Credit,US,POS,Y,M,N,Declined,Merchant_34
1159,2025-05-08,12:00:47,11.28,Cash,Debit,US,POS,N,M,Y,Approved,Merchant_50
1160,2025-05-10,12:00:47,36.24,Cash,Credit,UK,POS,Y,M,Y,Declined,Merchant_46
1161,2025-03-31,12:00:47,60.4,Card,Credit,NG,Web,Y,M,Y,Approved,Merchant_29
1162,2025-05-02,12:00:47,36.24,Card,Debit,US,Web,Y,M,Y,Declined,Merchant_16
1163,2025-05-05,12:00:47,81.28,Cash,Credit,US,Mobile App,U,M,N,Declined,Merchant_11
1164,2025-05-03,12:00:47,14.63,Mobile Money,Debit,US,Web,Y,M,N,Approved,Merchant_17
1165,2025-05-07,12:00:47,71.8,Mobile Money,Credit,NG,Web,U,M,Y,Declined,Merchant_29
1166,2025-04-30,12:00:47,47.78,Cash,Credit,US,POS,N,M,Y,Declined,Merchant_19
1167,2025-04-22,12:00:47,43.89,Card,Debit,NG,POS,Y,N,Y,Declined,Merchant_35
1168,2025-05-12,12:00:47,8.44,Card,Debit,NG,Web,N,M,Y,Declined,Merchant_45
1169,2025-05-17,12:00:47,29.04,Mobile Money,Credit,UK,Web,U,M,N,Approved,Merchant_31
1170,2025-03-31,12:00:47,7.92,Mobile Money,Debit,UK,Web,U,N,Y,Approved,Merchant_13
1171,2025-04-12,12:00:47,43.89,Mobile Money,Credit,NG,Web,Y,N,N,Approved,Merchant_1
1172,2025-05-07,12:00:47,37.84,Mobile Money,Credit,NG,Web,Y,M,Y,Approved,Merchant_8
1173,2025-05-14,12:00:47,48.4,Cash,Credit,NG,POS,U,N,N,Declined,Merchant_23
1174,2025-04-19,12:00:47,21.1,Card,Debit,NG,Web,Y,M,Y,Declined,Merchant_30
1175,2025-04-09,12:00:47,58.52,Mobile Money,Debit,US,Web,Y,M,N,Approved,Merchant_20
1176,2025-04-04,12:00:47,35.9,Cash,Debit,UK,POS,Y,N,N,Declined,Merchant_21
1177,2025-04-09,12:00:47,12.66,Mobile Money,Credit,UK,POS,U,M,N,Declined,Merchant_49
1178,2025-04-17,12:00:47,15.4,Mobile Money,Credit,NG,Web,U,N,Y,Declined,Merchant_11
1179,2025-05-07,12:00:47,77.0,Card,Credit,US,Web,U,N,N,Approved,Merchant_17
1180,2025-05-13,12:00:47,191.12,Card,Debit,US,POS,U,N,Y,Declined,Merchant_44
1181,2025-04-23,12:00:47,8.8,Card,Credit,US,Web,Y,M,N,Approved,Merchant_18
1182,2025-04-02,12:00:47,129.48,Mobile Money,Credit,US,Web,Y,M,N,Declined,Merchant_27
1183,2025-03-29,12:00:47,40.64,Card,Credit,US,Web,U,M,Y,Approved,Merchant_47
1184,2025-04-18,12:00:47,14.1,Mobile Money,Credit,NG,Web,N,N,N,Approved,Merchant_43
1185,2025-04-27,12:00:47,18.92,Mobile Money,Credit,US,Web,N,N,Y,Approved,Merchant_35
1186,2025-04-26,12:00:47,180.95,Mobile Money,Debit,US,Web,N,N,N,Declined,Merchant_24
1187,2025-05-11,12:00:47,49.84,Card,Debit,US,Web,U,N,N,Approved,Merchant_42
1188,2025-05-04,12:00:47,47.78,Card,Credit,UK,Mobile App,N,M,N,Approved,Merchant_3
1189,2025-04-07,12:00:47,2.5,Mobile Money,Credit,UK,Web,N,N,Y,Declined,Merchant_18
1190,2025-05-04,12:00:47,28.99,Card,Debit,NG,Web,N,M,Y,Approved,Merchant_1
1191,2025-04-26,12:00:47,115.96,Card,Credit,UK,Web,U,M,Y,Approved,Merchant_2
1192,2025-04-01,12:00:47,36.19,Cash,Debit,US,Mobile App,N,N,Y,Approved,Merchant_16
1193,2025-04-25,12:00:47,33.24,Card,Debit,US,Mobile App,N,N,Y,Declined,Merchant_6
1194,2025-04-06,12:00:47,9.96,Card,Credit,UK,Mobile App,U,N,N,Approved,Merchant_24
1195,2025-03-18,12:00:47,72.38,Card,Credit,US,Web,N,M,N,Declined,Merchant_23
1196,2025-05-06,12:00:47,122.92,Card,Debit,NG,Web,N,N,Y,Declined,Merchant_23
1197,2025-03-25,12:00:47,20.32,Cash,Debit,UK,POS,U,M,Y,Declined,Merchant_6
1198,2025-04-03,12:00:47,29.88,Mobile Money,Debit,US,Web,N,N,N,Approved,Merchant_31
1199,2025-05-14,12:00:47,29.04,Mobile Money,Debit,NG,Web,N,M,N,Approved,Merchant_30
1200,2025-03-29,12:00:47,81.28,Mobile Money,Credit,US,Web,U,M,N,Approved,Merchant_23
1201,2025-04-06,12:00:47,18.92,Card,Credit,UK,Web,N,N,N,Approved,Merchant_22
1202,2025-05-01,12:00:47,53.85,Card,Credit,NG,Mobile App,U,M,N,Declined,Merchant_44
1203,2025-05-06,12:00:47,48.32,Card,Credit,NG,POS,U,N,N,Declined,Merchant_43
1204,2025-03-25,12:00:47,10.0,Card,Credit,UK,Mobile App,N,N,Y,Approved,Merchant_2
1205,2025-04-02,12:00:47,49.8,Card,Credit,NG,Web,Y,M,N,Declined,Merchant_39
1206,2025-05-12,12:00:47,101.6,Cash,Credit,US,Mobile App,U,M,N,Approved,Merchant_20
1207,2025-05-16,12:00:47,32.37,Card,Credit,US,POS,N,N,N,Approved,Merchant_23
1208,2025-04-18,12:00:47,29.88,Mobile Money,Credit,NG,Web,U,M,N,Approved,Merchant_38
1209,2025-05-15,12:00:47,68.0,Mobile Money,Credit,NG,Web,Y,N,Y,Declined,Merchant_23
1210,2025-05-14,12:00:47,78.24,Card,Debit,UK,Web,Y,M,Y,Approved,Merchant_7
1211,2025-03-19,12:00:47,60.4,Card,Debit,UK,POS,U,N,Y,Declined,Merchant_35
1212,2025-03-22,12:00:47,71.8,Card,Credit,UK,Web,Y,M,N,Approved,Merchant_30
1213,2025-05-06,12:00:47,124.55,Mobile Money,Debit,NG,Mobile App,Y,M,N,Declined,Merchant_43
1214,2025-04-22,12:00:47,7.5,Mobile Money,Credit,UK,POS,N,N,N,Declined,Merchant_18
1215,2025-04-18,12:00:47,7.34,Card,Debit,US,Web,U,M,N,Approved,Merchant_10
1216,2025-04-09,12:00:47,24.91,Mobile Money,Debit,US,Web,U,M,Y,Declined,Merchant_42
1217,2025-04-09,12:00:47,8.44,Cash,Credit,NG,POS,N,M,N,Approved,Merchant_50
1218,2025-05-05,12:00:47,5.0,Mobile Money,Debit,US,POS,N,N,Y,Declined,Merchant_45
1219,2025-04-01,12:00:47,39.12,Mobile Money,Credit,NG,Web,Y,M,Y,Declined,Merchant_39
1220,2025-04-22,12:00:47,180.95,Mobile Money,Credit,NG,POS,U,N,N,Approved,Merchant_29
1221,2025-03-22,12:00:47,155.5,Cash,Debit,US,POS,U,M,N,Approved,Merchant_23
1222,2025-05-16,12:00:47,19.36,Cash,Debit,US,POS,N,M,N,Declined,Merchant_46
1223,2025-04-03,12:00:47,14.68,Cash,Debit,UK,POS,Y,N,N,Approved,Merchant_12
1224,2025-05-08,12:00:47,124.55,Cash,Credit,US,Mobile App,Y,M,N,Declined,Merchant_5
1225,2025-04-11,12:00:47,28.99,Card,Debit,UK,Web,Y,M,Y,Declined,Merchant_45
1226,2025-04-12,12:00:47,17.95,Card,Credit,NG,Mobile App,U,M,Y,Approved,Merchant_7
1227,2025-04-28,12:00:47,11.0,Card,Debit,US,Web,U,M,Y,Declined,Merchant_41
